id,code,description
ae_sv_69209,69209,Actividades de contabilidad teneduría de libros y auditoría n.c.p.
ae_sv_70100,70100,Actividades de oficinas centrales
ae_sv_70201,70201,Servicios de asesoría y consultoría en gestión empresarial
ae_sv_70202,70202,Servicios de asesoría y consultoría en gestión financiera
ae_sv_70203,70203,Servicios de asesoría y consultoría en gestión de recursos humanos
ae_sv_70209,70209,Actividades de consultoría de gestión n.c.p.
ae_sv_71101,71101,Servicios de arquitectura (consultoría diseño arquitectónico planificación urbana)
ae_sv_71102,71102,Servicios de ingeniería (diseño consultoría técnica proyectos de ingeniería)
ae_sv_71103,71103,Servicios de agrimensura topografía cartografía prospección y estudios geofísicos
ae_sv_71109,71109,Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica n.c.p.
ae_sv_71201,71201,Ensayos y análisis de todo tipo de materiales y productos
ae_sv_71209,71209,Ensayos y análisis técnicos n.c.p.
ae_sv_72100,72100,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería
ae_sv_72200,72200,Investigaciones y desarrollo experimental en el campo de las ciencias sociales y humanidades
ae_sv_73101,73101,Agencias de publicidad
ae_sv_73102,73102,Alquiler de espacios y mantenimientos en vallas publicitarias
ae_sv_73103,73103,Marketing digital y publicidad en redes sociales
ae_sv_73109,73109,Publicidad n.c.p.
ae_sv_73200,73200,Estudios de mercado y encuestas de opinión pública
ae_sv_74101,74101,Actividades de diseñadores gráficos
ae_sv_74102,74102,Actividades de decoradores de interiores
ae_sv_74109,74109,Actividades especializadas de diseño n.c.p.
ae_sv_74200,74200,Actividades de fotografía
ae_sv_74901,74901,Servicios de consultoría y asesoría en medio ambiente y ecología
ae_sv_74902,74902,Agencias de contratación de espectáculos
ae_sv_74903,74903,Servicios de traducción e interpretación
ae_sv_74904,74904,Servicios de consultoría y asesoría en seguridad
ae_sv_74905,74905,Servicios de asesoría migratoria
ae_sv_74909,74909,Otras actividades profesionales científicas y técnicas n.c.p.
ae_sv_75001,75001,Actividades de atención médica para animales y otros servicios veterinarios
ae_sv_75009,75009,Actividades veterinarias n.c.p.
ae_sv_77101,77101,Alquiler de automóviles microbuses buses y otros vehículos de pasajeros (sin conductor)
ae_sv_77109,77109,Alquiler de camiones remolques y otros vehículos de carga y de recreo (sin conductor) n.c.p.
ae_sv_77210,77210,Alquiler y arrendamiento de equipo de recreo y deportivo
ae_sv_77220,77220,Alquiler de cintas de vídeo y discos
ae_sv_77291,77291,Alquiler de cristalería mesas sillas y otros artículos para eventos
ae_sv_77292,77292,Alquiler de prendas de vestir y accesorios para ocasiones especiales
ae_sv_77293,77293,Alquiler de artículos decorativos plantas y otros similares
ae_sv_77299,77299,Alquiler y arrendamiento de otros efectos personales y enseres domésticos n.c.p.
ae_sv_77301,77301,Alquiler de maquinaria y equipo sin operarios para uso industrial construcción e ingeniería civil
ae_sv_77302,77302,Alquiler de equipo y mobiliario de uso médico quirúrgico ortopédico odontológico y hospitalario
ae_sv_77303,77303,Alquiler con fines operativos de equipo de transporte acuático sin conductor
ae_sv_77304,77304,Alquiler con fines operativos de equipo de transporte aéreo sin piloto
ae_sv_77305,77305,Alquiler de maquinaria equipo y mobiliario para el comercio
ae_sv_77309,77309,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.
ae_sv_77400,77400,Servicio de patentes marcas franquicias y otros alquileres de activos intangibles
ae_sv_78100,78100,Actividades de agencias de empleo
ae_sv_78200,78200,Actividades de agencias de empleo temporal
ae_sv_78300,78300,Suministro de recursos humanos para diferentes áreas (outsourcing)
ae_sv_79110,79110,Actividades de agencias de viajes
ae_sv_79120,79120,Actividades de operadores turísticos
ae_sv_79901,79901,Venta de ticket o boletos para espectáculos de diversión y entretenimiento
ae_sv_79909,79909,Otros servicios de reservas y actividades conexas n.c.p.
ae_sv_80101,80101,Servicios de vigilancia patrullajes guardaespaldas detectives protección de valores
ae_sv_80102,80102,Servicios de polígrafo identificación dactilográfica y actividades conexas
ae_sv_80109,80109,Actividades de seguridad privada n.c.p.
ae_sv_80201,80201,Instalación reparación reconstrucción y ajuste de dispositivos mecánicos o electrónicos de cierre
ae_sv_80202,80202,Actividades de servicios de sistemas de seguridad (monitoreo de alarmas)
ae_sv_80209,80209,Actividades de servicios de sistemas de seguridad n.c.p.
ae_sv_80300,80300,Actividades de servicios de investigadores y detectives privados
ae_sv_81100,81100,Actividades combinadas de apoyo a instalaciones
ae_sv_81210,81210,Limpieza general de edificios
ae_sv_81291,81291,Servicios de limpieza y mantenimiento de piscinas
ae_sv_81292,81292,Servicios de limpieza de maquinaria industrial
ae_sv_81293,81293,Actividades de exterminio y desinfección
ae_sv_81299,81299,Otras actividades de limpieza de edificios e instalaciones industriales n.c.p.
ae_sv_81300,81300,Actividades de paisajismo y servicios de mantenimiento conexos
ae_sv_82110,82110,Actividades combinadas de servicios administrativos de oficinas
ae_sv_82191,82191,Reproducción impresión heliográfica fotocopia y otros
ae_sv_82192,82192,Trascripción de documentos y otros servicios secretariales
ae_sv_82199,82199,Fotocopiado preparación de documentos y otras actividades especializadas de apoyo de oficina n.c.p.
ae_sv_82200,82200,Actividades de centro de llamadas (call center)
ae_sv_82300,82300,Organización de convenciones y exposiciones comerciales (ferias de negocios)
ae_sv_82911,82911,Agencia de cobranza
ae_sv_82912,82912,Recuperación de carteras de crédito
ae_sv_82919,82919,Actividades de agencias de cobro y agencias de calificación crediticia n.c.p.
ae_sv_82921,82921,Servicios de envase y empaque de productos alimenticios
ae_sv_82922,82922,Servicios de envase y empaque de productos medicinales
ae_sv_82929,82929,Actividades de envasado y empaquetado n.c.p.
ae_sv_82990,82990,Otras actividades de servicios de apoyo a las empresas n.c.p.
ae_sv_84111,84111,Actividades de administración pública (Ministerio de Hacienda Corte de Cuentas)
ae_sv_84112,84112,Actividades de administración local (Alcaldías)
ae_sv_84119,84119,Actividades de la administración pública en general n.c.p.
ae_sv_84121,84121,Administración y regulación de las actividades de organismos educativos y culturales
ae_sv_84122,84122,Administración y regulación de las actividades de organismos que prestan servicios sanitarios
ae_sv_84123,84123,Administración y regulación de otros servicios sociales excepto seguridad social
ae_sv_84129,84129,Regulación de actividades de organismos de servicios sanitarios educativos y culturales n.c.p.
ae_sv_84131,84131,Servicios de administración regulación y facilitación de actividades económicas
ae_sv_84132,84132,Servicio de administración regulación del sector agropecuario forestal pesquero
ae_sv_84133,84133,Servicios administrativos de mantenimiento y fomento de actividades relacionadas con turismo
ae_sv_84134,84134,Servicios administrativos relacionados con los combustibles y la energía
ae_sv_84135,84135,Regulación y administración de actividades relacionadas con transporte y comunicaciones
ae_sv_84136,84136,Regulación y administración de actividades de recursos minerales industria y construcción
ae_sv_84137,84137,Actividades de administración de instituciones de servicios auxiliares para la administración
ae_sv_84139,84139,Regulación y facilitación de la actividad económica n.c.p.
ae_sv_84210,84210,Actividades de administración del Ministerio de Relaciones Exteriores y misiones diplomáticas
ae_sv_84220,84220,Actividades de administración y funcionamiento de los organismos del Ministerio de Defensa
ae_sv_84231,84231,Actividades de mantenimiento del orden público y seguridad (P.N.C.)
ae_sv_84232,84232,Actividades de prevención y extinción de incendios (cuerpo de bomberos)
ae_sv_84233,84233,Servicios correccionales (encarcelamiento y readaptación)
ae_sv_84234,84234,Actividades de asistencia en desastres inundaciones accidentes
ae_sv_84235,84235,Actividades del sistema judicial
ae_sv_84236,84236,Fiscalía General de la República
ae_sv_84237,84237,Medicina legal
ae_sv_84239,84239,Actividades de mantenimiento del orden público y de seguridad n.c.p.
ae_sv_84300,84300,Actividades de planes de seguridad social de afiliación obligatoria
ae_sv_85101,85101,Guarderías con enseñanza preescolar incluida
ae_sv_85102,85102,Enseñanza preescolar o parvularia
ae_sv_85103,85103,Enseñanza primaria (1° a 6° grado)
ae_sv_85109,85109,Enseñanza preescolar y primaria n.c.p.
ae_sv_85211,85211,Enseñanza secundaria de tercer ciclo (7° 8° y 9°)
ae_sv_85212,85212,Enseñanza secundaria de bachillerato general
ae_sv_85219,85219,Enseñanza secundaria de formación general n.c.p.
ae_sv_85221,85221,Enseñanza secundaria de bachillerato vocacional
ae_sv_85229,85229,Enseñanza secundaria de formación técnica y profesional n.c.p.
ae_sv_85301,85301,Enseñanza superior universitaria
ae_sv_85302,85302,Enseñanza superior no universitaria o enseñanza técnica
ae_sv_85309,85309,Enseñanza superior n.c.p.
ae_sv_85410,85410,Enseñanza deportiva y recreativa (escuelas de deporte yoga y artes marciales)
ae_sv_85420,85420,Enseñanza cultural (escuelas de música pintura danza arte)
ae_sv_85491,85491,Escuela de manejo de vehículos automotores
ae_sv_85492,85492,Escuela de aviación
ae_sv_85493,85493,Academia de modelaje
ae_sv_85494,85494,Servicios de profesores particulares
ae_sv_85495,85495,Academia de enseñanza de idiomas
ae_sv_85496,85496,Academias o centros de computación
ae_sv_85499,85499,Otros tipos de enseñanza n.c.p.
ae_sv_85500,85500,Servicios de apoyo a la enseñanza
ae_sv_86101,86101,Actividades médicas de diagnóstico y tratamiento de hospitales públicos generales
ae_sv_86102,86102,Actividades médicas de diagnóstico y tratamiento de hospitales públicos de especialidades
ae_sv_86103,86103,Actividades médicas de diagnóstico y tratamiento de hospitales privados generales
ae_sv_86104,86104,Actividades médicas de diagnóstico y tratamiento de hospitales privados de especialidades
ae_sv_86109,86109,Actividades de hospitales n.c.p.
ae_sv_86201,86201,Actividades de consulta y tratamiento por médicos generales
ae_sv_86202,86202,Actividades de atención odontológica de carácter general
ae_sv_86203,86203,Actividades de consulta y tratamiento por médicos especialistas
ae_sv_86209,86209,Actividades de médicos y odontólogos n.c.p.
ae_sv_86901,86901,Laboratorio clínico de análisis y diagnóstico
ae_sv_86902,86902,Servicios de fisioterapia hidroterapia masaje terapéutico quiropráctica
ae_sv_86903,86903,Laboratorios de rayos X y de diagnóstico por imágenes
ae_sv_86904,86904,Servicio de ambulancias y emergencias médicas
ae_sv_86909,86909,Otras actividades de atención de la salud humana n.c.p.
ae_sv_87100,87100,Residencias de ancianos con atención de enfermería
ae_sv_87201,87201,Centros de rehabilitación para personas adictas a estupefacientes alcohol y otras drogas
ae_sv_87209,87209,Actividades de atención en instituciones para personas con retraso mental y otros n.c.p.
ae_sv_87300,87300,Actividades de atención en instituciones para personas de edad y personas con discapacidad
ae_sv_87900,87900,Actividades de asistencia a niños niñas y jóvenes en orfanatos hogares y albergues
ae_sv_88100,88100,Actividades de asistencia social sin alojamiento para personas de edad y con discapacidad
ae_sv_88901,88901,Guarderías infantiles
ae_sv_88902,88902,Servicios de asesoramiento en economía doméstica orientación matrimonial familiar
ae_sv_88909,88909,Otras actividades de asistencia social sin alojamiento n.c.p.
ae_sv_90001,90001,Actividades de producción y presentación de obras de teatros espectáculos de danza
ae_sv_90002,90002,Actividades de grupos musicales orquestas mariachis y artistas individuales
ae_sv_90003,90003,Actividades de pintores escultores dibujantes y otros
ae_sv_90004,90004,Actividades de animación de eventos (disc jockey dj sonido luces)
ae_sv_90009,90009,Actividades creativas artísticas y de entretenimiento n.c.p.
ae_sv_91010,91010,Actividades de bibliotecas y archivos
ae_sv_91021,91021,Museos
ae_sv_91022,91022,Galerías de arte
ae_sv_91029,91029,Actividades de museos y gestión de lugares y edificios históricos n.c.p.
ae_sv_91030,91030,Actividades de jardines botánicos zoológicos y de reservas naturales
ae_sv_92001,92001,Juegos de azar (incluye máquinas de juegos de azar y sitios WEB de juegos virtuales)
ae_sv_92002,92002,Apuestas (corredores de apuestas)
ae_sv_92003,92003,Centros y salas de diversión con máquinas y equipos de juegos electrónicos de azar
ae_sv_92004,92004,Salas de billar
ae_sv_92005,92005,Casino
ae_sv_92006,92006,Venta de billetes de lotería (agencia)
ae_sv_92009,92009,Actividades de juegos de azar y apuestas n.c.p.
ae_sv_93111,93111,Explotación de estadios gimnasios hipódromo polideportivos
ae_sv_93112,93112,Explotación de instalaciones deportivas (canchas de football golf)
ae_sv_93113,93113,Explotación de pistas deportivas para autos y motocicletas
ae_sv_93119,93119,Gestión de instalaciones deportivas n.c.p.
ae_sv_93120,93120,Actividades de clubes deportivos
ae_sv_93190,93190,Otras Actividades deportivas
ae_sv_93210,93210,Actividades de parques de atracciones y parques temáticos
ae_sv_93291,93291,Discotecas y salas de baile
ae_sv_93299,93299,Actividades de esparcimiento n.c.p.
ae_sv_94111,94111,Asociaciones empresariales y comerciales
ae_sv_94119,94119,Actividades de asociaciones empresariales y de empleadores n.c.p.
ae_sv_94120,94120,Actividades de organizaciones profesionales
ae_sv_94200,94200,Actividades de sindicatos
ae_sv_94910,94910,Actividades de organizaciones religiosas
ae_sv_94920,94920,Actividades de organizaciones políticas
ae_sv_94990,94990,Actividades de otras asociaciones
ae_sv_95110,95110,Reparación de computadoras y equipo periférico
ae_sv_95120,95120,Reparación de equipo de comunicación
ae_sv_95210,95210,Reparación de aparatos electrónicos de consumo (excluye computadoras)
ae_sv_95220,95220,Reparación de aparatos de uso doméstico y equipo doméstico y jardinería
ae_sv_95230,95230,Reparación de calzado y artículos de cuero
ae_sv_95240,95240,Reparación de muebles y accesorios para el hogar
ae_sv_95291,95291,Reparación de instrumentos musicales
ae_sv_95292,95292,Servicios de cerrajería y copiado de llaves
ae_sv_95293,95293,Reparación de joyas y relojes
ae_sv_95294,95294,Reparación de bicicletas sillas de ruedas y otros similares
ae_sv_95299,95299,Reparaciones de otros efectos personales y enseres personales n.c.p.
ae_sv_96010,96010,Lavado y limpieza incluida la limpieza en seco de productos textiles y de piel
ae_sv_96020,96020,Peluquería y otros tratamientos de belleza
ae_sv_96031,96031,Servicios fúnebres y actividades conexas
ae_sv_96032,96032,Cementerios (incluye el mantenimiento de tumbas y mausoleos)
ae_sv_96033,96033,Servicio de alquiler y venta de lotes en cementerios
ae_sv_96039,96039,Pompas fúnebres y actividades conexas n.c.p.
ae_sv_96091,96091,Servicios de sauna y otros servicios para la estética corporal
ae_sv_96093,96093,Gimnasios centros fitness clases de aeróbicos y baile
ae_sv_96094,96094,Tatuajes de todo tipo y perforaciones en la piel
ae_sv_96099,96099,Otras actividades de servicios personales n.c.p.
ae_sv_97000,97000,Actividad de los hogares en calidad de empleadores de personal doméstico
ae_sv_98100,98100,Actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio
ae_sv_98200,98200,Actividades no diferenciadas de los hogares como productores de servicios para uso propio
ae_sv_99000,99000,Actividades de organizaciones y órganos extraterritoriales
